id,activity,application,application_id,attachments,attachments.0.content_scan_version,attachments.0.content_type,attachments.0.filename,attachments.0.height,attachments.0.id,attachments.0.placeholder,attachments.0.placeholder_version,attachments.0.proxy_url,attachments.0.size,attachments.0.title,attachments.0.url,attachments.0.width,attachments.1.content_scan_version,attachments.1.content_type,attachments.1.filename,attachments.1.height,attachments.1.id,attachments.1.placeholder,attachments.1.placeholder_version,attachments.1.proxy_url,attachments.1.size,attachments.1.url,attachments.1.width,author.accent_color,author.avatar,author.avatar_decoration_data,author.avatar_decoration_data.asset,author.avatar_decoration_data.expires_at,author.avatar_decoration_data.sku_id,author.banner,author.banner_color,author.clan,author.clan.badge,author.clan.identity_enabled,author.clan.identity_guild_id,author.clan.tag,author.collectibles,author.discriminator,author.display_name_styles,author.flags,author.global_name,author.id,author.primary_guild,author.primary_guild.badge,author.primary_guild.identity_enabled,author.primary_guild.identity_guild_id,author.primary_guild.tag,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds,embeds.0.author.name,embeds.0.author.url,embeds.0.color,embeds.0.content_scan_version,embeds.0.description,embeds.0.provider.name,embeds.0.provider.url,embeds.0.reference_id,embeds.0.thumbnail.content_type,embeds.0.thumbnail.description,embeds.0.thumbnail.flags,embeds.0.thumbnail.height,embeds.0.thumbnail.placeholder,embeds.0.thumbnail.placeholder_version,embeds.0.thumbnail.proxy_url,embeds.0.thumbnail.url,embeds.0.thumbnail.width,embeds.0.title,embeds.0.type,embeds.0.url,embeds.0.video.flags,embeds.0.video.height,embeds.0.video.placeholder,embeds.0.video.placeholder_version,embeds.0.video.proxy_url,embeds.0.video.url,embeds.0.video.width,flags,interaction,mention_channels,mention_everyone,mentions,mentions.0.accent_color,mentions.0.avatar,mentions.0.avatar_decoration_data,mentions.0.avatar_decoration_data.asset,mentions.0.avatar_decoration_data.expires_at,mentions.0.avatar_decoration_data.sku_id,mentions.0.banner,mentions.0.banner_color,mentions.0.clan,mentions.0.clan.badge,mentions.0.clan.identity_enabled,mentions.0.clan.identity_guild_id,mentions.0.clan.tag,mentions.0.collectibles,mentions.0.discriminator,mentions.0.display_name_styles,mentions.0.flags,mentions.0.global_name,mentions.0.id,mentions.0.primary_guild,mentions.0.primary_guild.badge,mentions.0.primary_guild.identity_enabled,mentions.0.primary_guild.identity_guild_id,mentions.0.primary_guild.tag,mentions.0.public_flags,mentions.0.username,message_reference,message_reference.channel_id,message_reference.guild_id,message_reference.message_id,message_reference.type,nonce,pinned,position,reactions,reactions.0.burst_colors,reactions.0.burst_count,reactions.0.burst_me,reactions.0.count,reactions.0.count_details.burst,reactions.0.count_details.normal,reactions.0.emoji.id,reactions.0.emoji.name,reactions.0.me,reactions.0.me_burst,referenced_message,referenced_message.attachments,referenced_message.author.accent_color,referenced_message.author.avatar,referenced_message.author.avatar_decoration_data,referenced_message.author.avatar_decoration_data.asset,referenced_message.author.avatar_decoration_data.expires_at,referenced_message.author.avatar_decoration_data.sku_id,referenced_message.author.banner,referenced_message.author.banner_color,referenced_message.author.clan,referenced_message.author.clan.badge,referenced_message.author.clan.identity_enabled,referenced_message.author.clan.identity_guild_id,referenced_message.author.clan.tag,referenced_message.author.collectibles,referenced_message.author.discriminator,referenced_message.author.display_name_styles,referenced_message.author.flags,referenced_message.author.global_name,referenced_message.author.id,referenced_message.author.primary_guild,referenced_message.author.primary_guild.badge,referenced_message.author.primary_guild.identity_enabled,referenced_message.author.primary_guild.identity_guild_id,referenced_message.author.primary_guild.tag,referenced_message.author.public_flags,referenced_message.author.username,referenced_message.channel_id,referenced_message.components,referenced_message.content,referenced_message.edited_timestamp,referenced_message.embeds,referenced_message.embeds.0.color,referenced_message.embeds.0.content_scan_version,referenced_message.embeds.0.description,referenced_message.embeds.0.provider.name,referenced_message.embeds.0.thumbnail.content_type,referenced_message.embeds.0.thumbnail.flags,referenced_message.embeds.0.thumbnail.height,referenced_message.embeds.0.thumbnail.placeholder,referenced_message.embeds.0.thumbnail.placeholder_version,referenced_message.embeds.0.thumbnail.proxy_url,referenced_message.embeds.0.thumbnail.url,referenced_message.embeds.0.thumbnail.width,referenced_message.embeds.0.title,referenced_message.embeds.0.type,referenced_message.embeds.0.url,referenced_message.flags,referenced_message.id,referenced_message.mention_everyone,referenced_message.mention_roles,referenced_message.mentions,referenced_message.mentions.0.accent_color,referenced_message.mentions.0.avatar,referenced_message.mentions.0.avatar_decoration_data,referenced_message.mentions.0.avatar_decoration_data.asset,referenced_message.mentions.0.avatar_decoration_data.expires_at,referenced_message.mentions.0.avatar_decoration_data.sku_id,referenced_message.mentions.0.banner,referenced_message.mentions.0.banner_color,referenced_message.mentions.0.clan,referenced_message.mentions.0.clan.badge,referenced_message.mentions.0.clan.identity_enabled,referenced_message.mentions.0.clan.identity_guild_id,referenced_message.mentions.0.clan.tag,referenced_message.mentions.0.collectibles,referenced_message.mentions.0.discriminator,referenced_message.mentions.0.display_name_styles,referenced_message.mentions.0.flags,referenced_message.mentions.0.global_name,referenced_message.mentions.0.id,referenced_message.mentions.0.primary_guild,referenced_message.mentions.0.primary_guild.badge,referenced_message.mentions.0.primary_guild.identity_enabled,referenced_message.mentions.0.primary_guild.identity_guild_id,referenced_message.mentions.0.primary_guild.tag,referenced_message.mentions.0.public_flags,referenced_message.mentions.0.username,referenced_message.message_reference.channel_id,referenced_message.message_reference.guild_id,referenced_message.message_reference.message_id,referenced_message.message_reference.type,referenced_message.pinned,referenced_message.position,referenced_message.timestamp,referenced_message.tts,referenced_message.type,resolved,role_subscription_data,sticker_items,stickers,thread,thread.bitrate,thread.flags,thread.guild_id,thread.id,thread.last_message_id,thread.member_count,thread.member_ids_preview.0,thread.member_ids_preview.1,thread.member_ids_preview.2,thread.member_ids_preview.3,thread.member_ids_preview.4,thread.message_count,thread.name,thread.owner_id,thread.parent_id,thread.rate_limit_per_user,thread.rtc_region,thread.thread_metadata.archive_timestamp,thread.thread_metadata.archived,thread.thread_metadata.auto_archive_duration,thread.thread_metadata.create_timestamp,thread.thread_metadata.locked,thread.total_message_sent,thread.type,thread.user_limit,timestamp,tts,type,userName,webhook_id
1425158978652078286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cbcee4c2c0a22d90424b98fc34f0e91,,,,,,,,,,,,,0,,256,Saul✌🌟,726112813801537676,,,,,,256,saul2025,,1355244384941248603,,"I think this  instancing grass stuff  would be useful for this particle shader, it has a masskve good perf https://x.com/panoskarabelas1/status/197556079134548808   https://github.com/PanosK92/SpartanEngine/blob/master/source/runtime/Rendering/Instance.h",2025-10-07T16:32:58.684Z,,,,,1975079,2,A game engine with an emphasis on real-time cutting-edge solutions - PanosK92/SpartanEngine,GitHub,,,image/png,A game engine with an emphasis on real-time cutting-edge solutions - PanosK92/SpartanEngine,0,640,xfcBBIA4d5iHd3hwjHg3h2BzCA==,1,https://images-ext-1.discordapp.net/external/MfU2SS_B_dmQYylamSLI_My4ZW_IQln-nHxSQzZXHpI/https/repository-images.githubusercontent.com/61415047/8c2a44b4-239b-4c10-a2f0-a866b249d608,https://repository-images.githubusercontent.com/61415047/8c2a44b4-239b-4c10-a2f0-a866b249d608,1280,SpartanEngine/source/runtime/Rendering/Instance.h at master · Pano...,article,https://github.com/PanosK92/SpartanEngine/blob/master/source/runtime/Rendering/Instance.h,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-07T16:32:58.684000+00:00,false,0,saul2025,
1385803468706418769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cbcee4c2c0a22d90424b98fc34f0e91,,,,,,,,,,,,,0,,256,Saul✌🌟,726112813801537676,,,,,,256,saul2025,,1355244384941248603,,"Ok aside from this, is the grass  spawn done on a single thread  or is it multi threaded? I do ask because of the ongoin frame Drops the more you run  on the grass, the more time and it keeps going down the longer you keep running.",2025-06-21T02:08:13.923Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-21T02:08:13.923000+00:00,false,0,saul2025,
1384737945046745158,,,,,2,image/jpeg,Screenshot_20250618_052217.jpg,1080,1384737944778313789,EOgFE4IJFzaKZUiGC45gP7Y=,1,https://media.discordapp.net/attachments/1355244384941248603/1384737944778313789/Screenshot_20250618_052217.jpg?ex=6965bd35&is=69646bb5&hm=0bdb606fc4385e6a82bb8c8220d8a97d1cfcc1f832b189ff66059bb8075ee26b&,300158,,https://cdn.discordapp.com/attachments/1355244384941248603/1384737944778313789/Screenshot_20250618_052217.jpg?ex=6965bd35&is=69646bb5&hm=0bdb606fc4385e6a82bb8c8220d8a97d1cfcc1f832b189ff66059bb8075ee26b&,2340,,,,,,,,,,,,,6cbcee4c2c0a22d90424b98fc34f0e91,,,,,,,,,,,,,0,,256,Saul✌🌟,726112813801537676,,,,,,256,saul2025,,1355244384941248603,,,2025-06-18T03:34:13.286Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T03:34:13.286000+00:00,false,0,saul2025,
1384730235194445926,,,,,2,image/jpeg,Screenshot_20250618_045718.jpg,1080,1384730235035058298,V+kNO4QJVnd1iEiWCnNzj7g=,1,https://media.discordapp.net/attachments/1355244384941248603/1384730235035058298/Screenshot_20250618_045718.jpg?ex=6965b607&is=69646487&hm=9fb4bff50f48545841e9fb6474eac36a25cf5dddadd0c45c9a6741eee9983895&,291313,,https://cdn.discordapp.com/attachments/1355244384941248603/1384730235035058298/Screenshot_20250618_045718.jpg?ex=6965b607&is=69646487&hm=9fb4bff50f48545841e9fb6474eac36a25cf5dddadd0c45c9a6741eee9983895&,2340,,,,,,,,,,,,,6cbcee4c2c0a22d90424b98fc34f0e91,,,,,,,,,,,,,0,,256,Saul✌🌟,726112813801537676,,,,,,256,saul2025,,1355244384941248603,,"Um  i think its not working as intended  pls it still seems to not take the texture color information

Edit at the end of the day atleast by modifying the 3 floats  from the hard coded color  gives   a decent color that matches the trees.",2025-06-18T03:03:35.114Z,2025-06-18T03:34:03.447000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T03:03:35.114000+00:00,false,0,saul2025,
1384643970298151002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25fd1285287561dee4d39d9ac6f16e8c,,,,,,,,,,,,,0,,0,Xtarsia,188054719481118720,,,,,,0,xtarsia,,1355244384941248603,,"and some uniforms too:

```glsl
group_uniforms coloring;
uniform bool apply_color_map = true;
uniform bool apply_texture_color = true;

group_uniforms private;
uniform vec4 _texture_color_array[32];
uniform highp sampler2DArray _texture_array_albedo : source_color, filter_linear, repeat_enable;
```",2025-06-17T21:20:47.960Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-17T21:20:47.960000+00:00,false,0,xtarsia,
1384622566836273202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cbcee4c2c0a22d90424b98fc34f0e91,,,,,,,,,,,,,0,,256,Saul✌🌟,726112813801537676,,,,,,256,saul2025,,1355244384941248603,,"cool ty, will add it tomorrow if i have time, though it causes some slowdown?",2025-06-17T19:55:44.977Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-17T19:55:44.977000+00:00,false,0,saul2025,
1384618908664987902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25fd1285287561dee4d39d9ac6f16e8c,,,,,,,,,,,,,0,,0,Xtarsia,188054719481118720,,,,,,0,xtarsia,,1355244384941248603,,"oh yeah, the gdscript needs this adding to _update_process_parameters() too:

```c++
    RenderingServer.material_set_param(process_rid, ""_texture_array_albedo"", terrain.assets.get_albedo_array_rid())
    RenderingServer.material_set_param(process_rid, ""_texture_color_array"", terrain.assets.get_texture_colors())
```",2025-06-17T19:41:12.801Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-17T19:41:12.801000+00:00,false,0,xtarsia,
1384615953534288043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25fd1285287561dee4d39d9ac6f16e8c,,,,,,,,,,,,,0,,0,Xtarsia,188054719481118720,,,,,,0,xtarsia,,1355244384941248603,,RVT would be better for this as well,2025-06-17T19:29:28.243Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-17T19:29:28.243000+00:00,false,0,xtarsia,
1384615874564067491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25fd1285287561dee4d39d9ac6f16e8c,,,,,,,,,,,,,0,,0,Xtarsia,188054719481118720,,,,,,0,xtarsia,,1355244384941248603,,"needs tidying up, could be interpolated etc etc.. tho at that point almost recreating the entire shader...",2025-06-17T19:29:09.415Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-17T19:29:09.415000+00:00,false,0,xtarsia,
1384615706888507435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25fd1285287561dee4d39d9ac6f16e8c,,,,,,,,,,,,,0,,0,Xtarsia,188054719481118720,,,,,,0,xtarsia,,1355244384941248603,,"```glsl
    COLOR = vec4(1.);
    if (apply_texture_color) {
        vec3 t_base = textureLod(_texture_array_albedo, vec3(pos.xz, float(base)), 4.0).rgb;
        vec3 t_over = textureLod(_texture_array_albedo, vec3(pos.xz, float(over)), 4.0).rgb;
        t_base = _texture_color_array[base].rgb;
        t_over = _texture_color_array[over].rgb;
        COLOR.rgb = (t_over * blend) + (t_base * (1.0 - blend));
    }
    if (apply_color_map) {
        COLOR *= color_map;
    }
```

has to be after the control map is read",2025-06-17T19:28:29.438Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-17T19:28:29.438000+00:00,false,0,xtarsia,
