id,activity,application,application_id,attachments,attachments.0.content_scan_version,attachments.0.content_type,attachments.0.duration_secs,attachments.0.filename,attachments.0.height,attachments.0.id,attachments.0.placeholder,attachments.0.placeholder_version,attachments.0.proxy_url,attachments.0.size,attachments.0.title,attachments.0.url,attachments.0.waveform,attachments.0.width,attachments.1.content_scan_version,attachments.1.content_type,attachments.1.filename,attachments.1.height,attachments.1.id,attachments.1.placeholder,attachments.1.placeholder_version,attachments.1.proxy_url,attachments.1.size,attachments.1.title,attachments.1.url,attachments.1.width,attachments.2.content_scan_version,attachments.2.content_type,attachments.2.filename,attachments.2.height,attachments.2.id,attachments.2.placeholder,attachments.2.placeholder_version,attachments.2.proxy_url,attachments.2.size,attachments.2.url,attachments.2.width,attachments.3.content_scan_version,attachments.3.content_type,attachments.3.filename,attachments.3.height,attachments.3.id,attachments.3.placeholder,attachments.3.placeholder_version,attachments.3.proxy_url,attachments.3.size,attachments.3.url,attachments.3.width,attachments.4.content_scan_version,attachments.4.content_type,attachments.4.filename,attachments.4.height,attachments.4.id,attachments.4.placeholder,attachments.4.placeholder_version,attachments.4.proxy_url,attachments.4.size,attachments.4.url,attachments.4.width,author.accent_color,author.avatar,author.avatar_decoration_data,author.avatar_decoration_data.asset,author.avatar_decoration_data.expires_at,author.avatar_decoration_data.sku_id,author.banner,author.banner_color,author.clan,author.clan.badge,author.clan.identity_enabled,author.clan.identity_guild_id,author.clan.tag,author.collectibles,author.collectibles.nameplate.asset,author.collectibles.nameplate.label,author.collectibles.nameplate.palette,author.collectibles.nameplate.sku_id,author.discriminator,author.display_name_styles,author.display_name_styles.colors,author.display_name_styles.colors.0,author.display_name_styles.colors.1,author.display_name_styles.effect_id,author.display_name_styles.font_id,author.flags,author.global_name,author.id,author.primary_guild,author.primary_guild.badge,author.primary_guild.identity_enabled,author.primary_guild.identity_guild_id,author.primary_guild.tag,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds,embeds.0.author.name,embeds.0.author.url,embeds.0.color,embeds.0.content_scan_version,embeds.0.description,embeds.0.provider.name,embeds.0.provider.url,embeds.0.reference_id,embeds.0.thumbnail.content_type,embeds.0.thumbnail.flags,embeds.0.thumbnail.height,embeds.0.thumbnail.placeholder,embeds.0.thumbnail.placeholder_version,embeds.0.thumbnail.proxy_url,embeds.0.thumbnail.url,embeds.0.thumbnail.width,embeds.0.title,embeds.0.type,embeds.0.url,embeds.0.video.flags,embeds.0.video.height,embeds.0.video.placeholder,embeds.0.video.placeholder_version,embeds.0.video.proxy_url,embeds.0.video.url,embeds.0.video.width,flags,interaction,mention_channels,mention_everyone,mentions,mentions.0.accent_color,mentions.0.avatar,mentions.0.avatar_decoration_data,mentions.0.avatar_decoration_data.asset,mentions.0.avatar_decoration_data.expires_at,mentions.0.avatar_decoration_data.sku_id,mentions.0.banner,mentions.0.banner_color,mentions.0.clan,mentions.0.clan.badge,mentions.0.clan.identity_enabled,mentions.0.clan.identity_guild_id,mentions.0.clan.tag,mentions.0.collectibles,mentions.0.collectibles.nameplate.asset,mentions.0.collectibles.nameplate.label,mentions.0.collectibles.nameplate.palette,mentions.0.collectibles.nameplate.sku_id,mentions.0.discriminator,mentions.0.display_name_styles,mentions.0.display_name_styles.colors,mentions.0.display_name_styles.colors.0,mentions.0.display_name_styles.colors.1,mentions.0.display_name_styles.effect_id,mentions.0.display_name_styles.font_id,mentions.0.flags,mentions.0.global_name,mentions.0.id,mentions.0.primary_guild,mentions.0.primary_guild.badge,mentions.0.primary_guild.identity_enabled,mentions.0.primary_guild.identity_guild_id,mentions.0.primary_guild.tag,mentions.0.public_flags,mentions.0.username,mentions.1.accent_color,mentions.1.avatar,mentions.1.avatar_decoration_data,mentions.1.banner,mentions.1.banner_color,mentions.1.clan,mentions.1.collectibles,mentions.1.discriminator,mentions.1.display_name_styles,mentions.1.flags,mentions.1.global_name,mentions.1.id,mentions.1.primary_guild,mentions.1.public_flags,mentions.1.username,mentions.2.accent_color,mentions.2.avatar,mentions.2.avatar_decoration_data,mentions.2.banner,mentions.2.banner_color,mentions.2.clan,mentions.2.collectibles,mentions.2.discriminator,mentions.2.display_name_styles,mentions.2.flags,mentions.2.global_name,mentions.2.id,mentions.2.primary_guild,mentions.2.public_flags,mentions.2.username,mentions.3.accent_color,mentions.3.avatar,mentions.3.avatar_decoration_data,mentions.3.banner,mentions.3.banner_color,mentions.3.clan,mentions.3.collectibles,mentions.3.discriminator,mentions.3.display_name_styles,mentions.3.flags,mentions.3.global_name,mentions.3.id,mentions.3.primary_guild,mentions.3.public_flags,mentions.3.username,mentions.4.accent_color,mentions.4.avatar,mentions.4.avatar_decoration_data,mentions.4.banner,mentions.4.banner_color,mentions.4.clan,mentions.4.collectibles,mentions.4.discriminator,mentions.4.display_name_styles,mentions.4.flags,mentions.4.global_name,mentions.4.id,mentions.4.primary_guild,mentions.4.public_flags,mentions.4.username,message_reference,message_reference.channel_id,message_reference.guild_id,message_reference.message_id,message_reference.type,nonce,pinned,position,reactions,reactions.0.burst_colors,reactions.0.burst_count,reactions.0.burst_me,reactions.0.count,reactions.0.count_details.burst,reactions.0.count_details.normal,reactions.0.emoji.animated,reactions.0.emoji.id,reactions.0.emoji.name,reactions.0.me,reactions.0.me_burst,reactions.1.burst_colors,reactions.1.burst_count,reactions.1.burst_me,reactions.1.count,reactions.1.count_details.burst,reactions.1.count_details.normal,reactions.1.emoji.id,reactions.1.emoji.name,reactions.1.me,reactions.1.me_burst,reactions.2.burst_colors,reactions.2.burst_count,reactions.2.burst_me,reactions.2.count,reactions.2.count_details.burst,reactions.2.count_details.normal,reactions.2.emoji.id,reactions.2.emoji.name,reactions.2.me,reactions.2.me_burst,reactions.3.burst_colors,reactions.3.burst_count,reactions.3.burst_me,reactions.3.count,reactions.3.count_details.burst,reactions.3.count_details.normal,reactions.3.emoji.id,reactions.3.emoji.name,reactions.3.me,reactions.3.me_burst,referenced_message,referenced_message.attachments,referenced_message.attachments.0.content_scan_version,referenced_message.attachments.0.content_type,referenced_message.attachments.0.filename,referenced_message.attachments.0.height,referenced_message.attachments.0.id,referenced_message.attachments.0.placeholder,referenced_message.attachments.0.placeholder_version,referenced_message.attachments.0.proxy_url,referenced_message.attachments.0.size,referenced_message.attachments.0.title,referenced_message.attachments.0.url,referenced_message.attachments.0.width,referenced_message.attachments.1.content_scan_version,referenced_message.attachments.1.content_type,referenced_message.attachments.1.filename,referenced_message.attachments.1.height,referenced_message.attachments.1.id,referenced_message.attachments.1.placeholder,referenced_message.attachments.1.placeholder_version,referenced_message.attachments.1.proxy_url,referenced_message.attachments.1.size,referenced_message.attachments.1.title,referenced_message.attachments.1.url,referenced_message.attachments.1.width,referenced_message.attachments.2.content_scan_version,referenced_message.attachments.2.content_type,referenced_message.attachments.2.filename,referenced_message.attachments.2.height,referenced_message.attachments.2.id,referenced_message.attachments.2.placeholder,referenced_message.attachments.2.placeholder_version,referenced_message.attachments.2.proxy_url,referenced_message.attachments.2.size,referenced_message.attachments.2.url,referenced_message.attachments.2.width,referenced_message.author.accent_color,referenced_message.author.avatar,referenced_message.author.avatar_decoration_data,referenced_message.author.avatar_decoration_data.asset,referenced_message.author.avatar_decoration_data.expires_at,referenced_message.author.avatar_decoration_data.sku_id,referenced_message.author.banner,referenced_message.author.banner_color,referenced_message.author.clan,referenced_message.author.clan.badge,referenced_message.author.clan.identity_enabled,referenced_message.author.clan.identity_guild_id,referenced_message.author.clan.tag,referenced_message.author.collectibles,referenced_message.author.collectibles.nameplate.asset,referenced_message.author.collectibles.nameplate.label,referenced_message.author.collectibles.nameplate.palette,referenced_message.author.collectibles.nameplate.sku_id,referenced_message.author.discriminator,referenced_message.author.display_name_styles,referenced_message.author.display_name_styles.colors,referenced_message.author.display_name_styles.colors.0,referenced_message.author.display_name_styles.colors.1,referenced_message.author.display_name_styles.effect_id,referenced_message.author.display_name_styles.font_id,referenced_message.author.flags,referenced_message.author.global_name,referenced_message.author.id,referenced_message.author.primary_guild,referenced_message.author.primary_guild.badge,referenced_message.author.primary_guild.identity_enabled,referenced_message.author.primary_guild.identity_guild_id,referenced_message.author.primary_guild.tag,referenced_message.author.public_flags,referenced_message.author.username,referenced_message.channel_id,referenced_message.components,referenced_message.content,referenced_message.edited_timestamp,referenced_message.embeds,referenced_message.embeds.0.author.name,referenced_message.embeds.0.author.url,referenced_message.embeds.0.color,referenced_message.embeds.0.content_scan_version,referenced_message.embeds.0.description,referenced_message.embeds.0.provider.name,referenced_message.embeds.0.provider.url,referenced_message.embeds.0.reference_id,referenced_message.embeds.0.thumbnail.content_type,referenced_message.embeds.0.thumbnail.flags,referenced_message.embeds.0.thumbnail.height,referenced_message.embeds.0.thumbnail.placeholder,referenced_message.embeds.0.thumbnail.placeholder_version,referenced_message.embeds.0.thumbnail.proxy_url,referenced_message.embeds.0.thumbnail.url,referenced_message.embeds.0.thumbnail.width,referenced_message.embeds.0.title,referenced_message.embeds.0.type,referenced_message.embeds.0.url,referenced_message.embeds.0.video.flags,referenced_message.embeds.0.video.height,referenced_message.embeds.0.video.placeholder,referenced_message.embeds.0.video.placeholder_version,referenced_message.embeds.0.video.url,referenced_message.embeds.0.video.width,referenced_message.flags,referenced_message.id,referenced_message.mention_everyone,referenced_message.mention_roles,referenced_message.mentions,referenced_message.mentions.0.accent_color,referenced_message.mentions.0.avatar,referenced_message.mentions.0.avatar_decoration_data,referenced_message.mentions.0.avatar_decoration_data.asset,referenced_message.mentions.0.avatar_decoration_data.expires_at,referenced_message.mentions.0.avatar_decoration_data.sku_id,referenced_message.mentions.0.banner,referenced_message.mentions.0.banner_color,referenced_message.mentions.0.clan,referenced_message.mentions.0.clan.badge,referenced_message.mentions.0.clan.identity_enabled,referenced_message.mentions.0.clan.identity_guild_id,referenced_message.mentions.0.clan.tag,referenced_message.mentions.0.collectibles,referenced_message.mentions.0.collectibles.nameplate.asset,referenced_message.mentions.0.collectibles.nameplate.label,referenced_message.mentions.0.collectibles.nameplate.palette,referenced_message.mentions.0.collectibles.nameplate.sku_id,referenced_message.mentions.0.discriminator,referenced_message.mentions.0.display_name_styles,referenced_message.mentions.0.display_name_styles.colors,referenced_message.mentions.0.display_name_styles.colors.0,referenced_message.mentions.0.display_name_styles.colors.1,referenced_message.mentions.0.display_name_styles.effect_id,referenced_message.mentions.0.display_name_styles.font_id,referenced_message.mentions.0.flags,referenced_message.mentions.0.global_name,referenced_message.mentions.0.id,referenced_message.mentions.0.primary_guild,referenced_message.mentions.0.primary_guild.badge,referenced_message.mentions.0.primary_guild.identity_enabled,referenced_message.mentions.0.primary_guild.identity_guild_id,referenced_message.mentions.0.primary_guild.tag,referenced_message.mentions.0.public_flags,referenced_message.mentions.0.username,referenced_message.message_reference.channel_id,referenced_message.message_reference.guild_id,referenced_message.message_reference.message_id,referenced_message.message_reference.type,referenced_message.pinned,referenced_message.timestamp,referenced_message.tts,referenced_message.type,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
1395330126228492379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,,,,,,,,,,,,0,,,,,,,0,Tokisan Games,455610038350774273,,,,,,0,tokisangames,,1130291534802202735,,"If you want to paint on vertices at a scale of 1m, you need vertices 1m apart. 🤷‍♂️",2025-07-17T09:03:46.073Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-17T09:03:46.073000+00:00,false,0,tokisangames,
1395330102304178256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,,,,,,,,,,,,0,,,,,,,0,Tokisan Games,455610038350774273,,,,,,0,tokisangames,,1130291534802202735,,12k isn't that big. You shouldn't have a 3gb file. Likely your conversion was incorrect. You could fit a 16k exr in ~~under 100mb~~ maybe 400mb.,2025-07-17T09:03:40.369Z,2025-07-17T10:00:05.832000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,83af610805cc0dc03a059ad0065d4e0d,,,,,,,,,,,,,,,,,0,,,,,,,0,hornetDC,510892050468831252,,,,,,0,hornetdc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130291534802202735,691957978680786944,1395329170741137429,0,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83af610805cc0dc03a059ad0065d4e0d,,,,,,,,,,,,,,,,,0,,,,,,,0,hornetDC,510892050468831252,,,,,,0,hornetdc,1130291534802202735,,"I increased vertex spacing to import heightmap at 1/12 scale, full 12288*12288 image is over 3gb and godot crashes when importing it 😕 
Is importing at 1 to 1 scale really the only option?",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1395329170741137429,false,,,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,,,,,,,,,,,,0,,,,,,,0,Tokisan Games,455610038350774273,,,,,,0,tokisangames,1130291534802202735,691957978680786944,1394695041456279592,0,false,2025-07-17T08:59:58.267000+00:00,false,19,,,,,,2025-07-17T09:03:40.369000+00:00,false,19,tokisangames,
1395329170741137429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83af610805cc0dc03a059ad0065d4e0d,,,,,,,,,,,,,,,,,0,,,,,,,0,hornetDC,510892050468831252,,,,,,0,hornetdc,,1130291534802202735,,"I increased vertex spacing to import heightmap at 1/12 scale, full 12288*12288 image is over 3gb and godot crashes when importing it 😕 
Is importing at 1 to 1 scale really the only option?",2025-07-17T08:59:58.267Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,,,,,,,,,,,,0,,,,,,,0,Tokisan Games,455610038350774273,,,,,,0,tokisangames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130291534802202735,691957978680786944,1394695041456279592,0,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,,,,,,,,,,,,0,,,,,,,0,Tokisan Games,455610038350774273,,,,,,0,tokisangames,1130291534802202735,,Reduce vertex spacing back to 1. You cannot paint on vertices where you don't have them.,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1394695041456279592,false,,,,83af610805cc0dc03a059ad0065d4e0d,,,,,,,,,,,,,,,,,0,,,,,,,0,hornetDC,510892050468831252,,,,,,0,hornetdc,1130291534802202735,691957978680786944,1394693496388194384,0,false,2025-07-15T15:00:10.064000+00:00,false,19,,,,,,2025-07-17T08:59:58.267000+00:00,false,19,hornetdc,
1395320977730179122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,,,,,,,,,,,,0,,,,,,,0,Tokisan Games,455610038350774273,,,,,,0,tokisangames,,1130291534802202735,,"As I said, see the troubleshooting doc, use your console, and copy what's in it starting from the top. This isn't a Terrain3D issue. You need to get your drivers and hardware working with Godot.",2025-07-17T08:27:24.901Z,2025-07-17T08:28:11.108000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,e1a14d8e96dab7ed91dcfb631576a73b,,a_23c2c404b0e73ac40e74e304d2471ed2,1768507200,1440174638930853958,,,,,,,,,,,,,0,,,,,,,0,LimeulLOL,834396618852794378,,,,,,0,limeullol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130291534802202735,691957978680786944,1395319841979891732,0,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,image/png,Screenshot_2025-07-17_112207.png,472,1395319841769914442,+/cBBgBTXa93eXZZd1NnklcnUGgssMY=,1,https://media.discordapp.net/attachments/1130291534802202735/1395319841769914442/Screenshot_2025-07-17_112207.png?ex=6965581e&is=6964069e&hm=460678d2e10ea65e6b062dc3a810928fa3d7f6324dded379815b7a95bc54047c&,25930,Screenshot 2025-07-17 112207,https://cdn.discordapp.com/attachments/1130291534802202735/1395319841769914442/Screenshot_2025-07-17_112207.png?ex=6965581e&is=6964069e&hm=460678d2e10ea65e6b062dc3a810928fa3d7f6324dded379815b7a95bc54047c&,410,,,,,,,,,,,,,,,,,,,,,,,,,e1a14d8e96dab7ed91dcfb631576a73b,,a_23c2c404b0e73ac40e74e304d2471ed2,1768507200,1440174638930853958,,,,,,,,,,,,,0,,,,,,,0,LimeulLOL,834396618852794378,,,,,,0,limeullol,1130291534802202735,,is this good?,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1395319841979891732,false,,,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,,,,,,,,,,,,0,,,,,,,0,Tokisan Games,455610038350774273,,,,,,0,tokisangames,1130291534802202735,691957978680786944,1395316367279783967,0,false,2025-07-17T08:22:54.117000+00:00,false,19,,,,,,2025-07-17T08:27:24.901000+00:00,false,19,tokisangames,
1395319841979891732,,,,,2,image/png,,Screenshot_2025-07-17_112207.png,472,1395319841769914442,+/cBBgBTXa93eXZZd1NnklcnUGgssMY=,1,https://media.discordapp.net/attachments/1130291534802202735/1395319841769914442/Screenshot_2025-07-17_112207.png?ex=6965581e&is=6964069e&hm=460678d2e10ea65e6b062dc3a810928fa3d7f6324dded379815b7a95bc54047c&,25930,Screenshot 2025-07-17 112207,https://cdn.discordapp.com/attachments/1130291534802202735/1395319841769914442/Screenshot_2025-07-17_112207.png?ex=6965581e&is=6964069e&hm=460678d2e10ea65e6b062dc3a810928fa3d7f6324dded379815b7a95bc54047c&,,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1a14d8e96dab7ed91dcfb631576a73b,,a_23c2c404b0e73ac40e74e304d2471ed2,1768507200,1440174638930853958,,,,,,,,,,,,,0,,,,,,,0,LimeulLOL,834396618852794378,,,,,,0,limeullol,,1130291534802202735,,is this good?,2025-07-17T08:22:54.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,,,,,,,,,,,,0,,,,,,,0,Tokisan Games,455610038350774273,,,,,,0,tokisangames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130291534802202735,691957978680786944,1395316367279783967,0,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,,,,,,,,,,,,0,,,,,,,0,Tokisan Games,455610038350774273,,,,,,0,tokisangames,1130291534802202735,,What gpu and driver? Just copy everything in your console (see troubleshooting doc).,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1395316367279783967,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2025-07-17T08:09:05.684000+00:00,false,0,,,,,,2025-07-17T08:22:54.117000+00:00,false,19,limeullol,
1395318690093731900,,,,,2,image/png,,Screenshot_2025-07-17_111800.png,768,1395318689871564860,i/cBBIDqcElHhnqjp3ZfZPdEVg==,1,https://media.discordapp.net/attachments/1130291534802202735/1395318689871564860/Screenshot_2025-07-17_111800.png?ex=6965570b&is=6964058b&hm=87d348397354a8731a9c362058cabc1c89ad05a88bdba6725dbb8d0c72e73ce4&,246844,Screenshot 2025-07-17 111800,https://cdn.discordapp.com/attachments/1130291534802202735/1395318689871564860/Screenshot_2025-07-17_111800.png?ex=6965570b&is=6964058b&hm=87d348397354a8731a9c362058cabc1c89ad05a88bdba6725dbb8d0c72e73ce4&,,1366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1a14d8e96dab7ed91dcfb631576a73b,,a_23c2c404b0e73ac40e74e304d2471ed2,1768507200,1440174638930853958,,,,,,,,,,,,,0,,,,,,,0,LimeulLOL,834396618852794378,,,,,,0,limeullol,,1130291534802202735,,here is another,2025-07-17T08:18:19.486Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-17T08:18:19.486000+00:00,false,0,limeullol,
1395318412200378388,,,,,2,image/png,,Screenshot_2025-07-17_111315.png,768,1395318411952918538,jvcFDICcBhVsdodlhoiQdlcF9w==,1,https://media.discordapp.net/attachments/1130291534802202735/1395318411952918538/Screenshot_2025-07-17_111315.png?ex=696556c9&is=69640549&hm=0ffe67f2c6f0e8856141497ea77ad84c2c2db3c909dfa1f4bbfa037dd7a286a3&,319201,Screenshot 2025-07-17 111315,https://cdn.discordapp.com/attachments/1130291534802202735/1395318411952918538/Screenshot_2025-07-17_111315.png?ex=696556c9&is=69640549&hm=0ffe67f2c6f0e8856141497ea77ad84c2c2db3c909dfa1f4bbfa037dd7a286a3&,,1366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1a14d8e96dab7ed91dcfb631576a73b,,a_23c2c404b0e73ac40e74e304d2471ed2,1768507200,1440174638930853958,,,,,,,,,,,,,0,,,,,,,0,LimeulLOL,834396618852794378,,,,,,0,limeullol,,1130291534802202735,,so I reinstalled my graphics driver (the latest) and restarted my laptop when I opened godot i got these errors,2025-07-17T08:17:13.231Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-17T08:17:13.231000+00:00,false,0,limeullol,
1395316496347172864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,,,,,,,,,,,,0,,,,,,,0,Tokisan Games,455610038350774273,,,,,,0,tokisangames,,1130291534802202735,,Godot isn't working at all. Even the textures on the rocks aren't loading.,2025-07-17T08:09:36.456Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-17T08:09:36.456000+00:00,false,0,tokisangames,
1395316367279783967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,,,,,,,,,,,,0,,,,,,,0,Tokisan Games,455610038350774273,,,,,,0,tokisangames,,1130291534802202735,,What gpu and driver? Just copy everything in your console (see troubleshooting doc).,2025-07-17T08:09:05.684Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-17T08:09:05.684000+00:00,false,0,tokisangames,
1395315820418039850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25fd1285287561dee4d39d9ac6f16e8c,,,,,,,,,,,,,,,,,0,,,,,,,0,Xtarsia,188054719481118720,,,,,,0,xtarsia,,1130291534802202735,,What are the error messages in the console?,2025-07-17T08:06:55.302Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-17T08:06:55.302000+00:00,false,0,xtarsia,
