id,activity,application,application_id,attachments,attachments.0.content_scan_version,attachments.0.content_type,attachments.0.filename,attachments.0.height,attachments.0.id,attachments.0.proxy_url,attachments.0.size,attachments.0.url,attachments.0.width,attachments.1.content_type,attachments.1.filename,attachments.1.height,attachments.1.id,attachments.1.proxy_url,attachments.1.size,attachments.1.url,attachments.1.width,attachments.2.content_type,attachments.2.filename,attachments.2.height,attachments.2.id,attachments.2.proxy_url,attachments.2.size,attachments.2.url,attachments.2.width,attachments.3.content_type,attachments.3.filename,attachments.3.height,attachments.3.id,attachments.3.proxy_url,attachments.3.size,attachments.3.url,attachments.3.width,attachments.4.content_type,attachments.4.filename,attachments.4.height,attachments.4.id,attachments.4.proxy_url,attachments.4.size,attachments.4.url,attachments.4.width,author.accent_color,author.avatar,author.avatar_decoration_data,author.avatar_decoration_data.asset,author.avatar_decoration_data.expires_at,author.avatar_decoration_data.sku_id,author.banner,author.banner_color,author.clan,author.clan.badge,author.clan.identity_enabled,author.clan.identity_guild_id,author.clan.tag,author.collectibles,author.discriminator,author.display_name_styles,author.display_name_styles.colors.0,author.display_name_styles.effect_id,author.display_name_styles.font_id,author.flags,author.global_name,author.id,author.primary_guild,author.primary_guild.badge,author.primary_guild.identity_enabled,author.primary_guild.identity_guild_id,author.primary_guild.tag,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds,embeds.0.author.name,embeds.0.author.url,embeds.0.color,embeds.0.description,embeds.0.provider.name,embeds.0.provider.url,embeds.0.reference_id,embeds.0.thumbnail.content_type,embeds.0.thumbnail.flags,embeds.0.thumbnail.height,embeds.0.thumbnail.proxy_url,embeds.0.thumbnail.url,embeds.0.thumbnail.width,embeds.0.title,embeds.0.type,embeds.0.url,embeds.0.video.flags,embeds.0.video.height,embeds.0.video.url,embeds.0.video.width,flags,interaction,mention_channels,mention_everyone,mentions,mentions.0.accent_color,mentions.0.avatar,mentions.0.avatar_decoration_data,mentions.0.avatar_decoration_data.asset,mentions.0.avatar_decoration_data.expires_at,mentions.0.avatar_decoration_data.sku_id,mentions.0.banner,mentions.0.banner_color,mentions.0.clan,mentions.0.clan.badge,mentions.0.clan.identity_enabled,mentions.0.clan.identity_guild_id,mentions.0.clan.tag,mentions.0.collectibles,mentions.0.discriminator,mentions.0.display_name_styles,mentions.0.display_name_styles.colors.0,mentions.0.display_name_styles.effect_id,mentions.0.display_name_styles.font_id,mentions.0.flags,mentions.0.global_name,mentions.0.id,mentions.0.primary_guild,mentions.0.primary_guild.badge,mentions.0.primary_guild.identity_enabled,mentions.0.primary_guild.identity_guild_id,mentions.0.primary_guild.tag,mentions.0.public_flags,mentions.0.username,mentions.1.accent_color,mentions.1.avatar,mentions.1.avatar_decoration_data,mentions.1.banner,mentions.1.banner_color,mentions.1.clan,mentions.1.collectibles,mentions.1.discriminator,mentions.1.display_name_styles,mentions.1.flags,mentions.1.global_name,mentions.1.id,mentions.1.primary_guild,mentions.1.public_flags,mentions.1.username,message_reference,message_reference.channel_id,message_reference.guild_id,message_reference.message_id,message_reference.type,nonce,pinned,position,reactions,reactions.0.burst_colors,reactions.0.burst_colors.0,reactions.0.burst_colors.1,reactions.0.burst_colors.2,reactions.0.burst_colors.3,reactions.0.burst_colors.4,reactions.0.burst_colors.5,reactions.0.burst_colors.6,reactions.0.burst_colors.7,reactions.0.burst_count,reactions.0.burst_me,reactions.0.count,reactions.0.count_details.burst,reactions.0.count_details.normal,reactions.0.emoji.id,reactions.0.emoji.name,reactions.0.me,reactions.0.me_burst,reactions.1.burst_colors,reactions.1.burst_count,reactions.1.burst_me,reactions.1.count,reactions.1.count_details.burst,reactions.1.count_details.normal,reactions.1.emoji.id,reactions.1.emoji.name,reactions.1.me,reactions.1.me_burst,referenced_message,referenced_message.attachments,referenced_message.attachments.0.content_scan_version,referenced_message.attachments.0.content_type,referenced_message.attachments.0.filename,referenced_message.attachments.0.height,referenced_message.attachments.0.id,referenced_message.attachments.0.proxy_url,referenced_message.attachments.0.size,referenced_message.attachments.0.url,referenced_message.attachments.0.width,referenced_message.attachments.1.content_type,referenced_message.attachments.1.filename,referenced_message.attachments.1.height,referenced_message.attachments.1.id,referenced_message.attachments.1.proxy_url,referenced_message.attachments.1.size,referenced_message.attachments.1.url,referenced_message.attachments.1.width,referenced_message.author.accent_color,referenced_message.author.avatar,referenced_message.author.avatar_decoration_data,referenced_message.author.avatar_decoration_data.asset,referenced_message.author.avatar_decoration_data.expires_at,referenced_message.author.avatar_decoration_data.sku_id,referenced_message.author.banner,referenced_message.author.banner_color,referenced_message.author.clan,referenced_message.author.clan.badge,referenced_message.author.clan.identity_enabled,referenced_message.author.clan.identity_guild_id,referenced_message.author.clan.tag,referenced_message.author.collectibles,referenced_message.author.discriminator,referenced_message.author.display_name_styles,referenced_message.author.display_name_styles.colors.0,referenced_message.author.display_name_styles.effect_id,referenced_message.author.display_name_styles.font_id,referenced_message.author.flags,referenced_message.author.global_name,referenced_message.author.id,referenced_message.author.primary_guild,referenced_message.author.primary_guild.badge,referenced_message.author.primary_guild.identity_enabled,referenced_message.author.primary_guild.identity_guild_id,referenced_message.author.primary_guild.tag,referenced_message.author.public_flags,referenced_message.author.username,referenced_message.channel_id,referenced_message.components,referenced_message.content,referenced_message.edited_timestamp,referenced_message.embeds,referenced_message.embeds.0.color,referenced_message.embeds.0.description,referenced_message.embeds.0.provider.name,referenced_message.embeds.0.reference_id,referenced_message.embeds.0.thumbnail.content_type,referenced_message.embeds.0.thumbnail.flags,referenced_message.embeds.0.thumbnail.height,referenced_message.embeds.0.thumbnail.proxy_url,referenced_message.embeds.0.thumbnail.url,referenced_message.embeds.0.thumbnail.width,referenced_message.embeds.0.title,referenced_message.embeds.0.type,referenced_message.embeds.0.url,referenced_message.flags,referenced_message.id,referenced_message.mention_everyone,referenced_message.mention_roles,referenced_message.mentions,referenced_message.mentions.0.accent_color,referenced_message.mentions.0.avatar,referenced_message.mentions.0.avatar_decoration_data,referenced_message.mentions.0.avatar_decoration_data.asset,referenced_message.mentions.0.avatar_decoration_data.expires_at,referenced_message.mentions.0.avatar_decoration_data.sku_id,referenced_message.mentions.0.banner,referenced_message.mentions.0.banner_color,referenced_message.mentions.0.clan,referenced_message.mentions.0.clan.badge,referenced_message.mentions.0.clan.identity_enabled,referenced_message.mentions.0.clan.identity_guild_id,referenced_message.mentions.0.clan.tag,referenced_message.mentions.0.collectibles,referenced_message.mentions.0.discriminator,referenced_message.mentions.0.display_name_styles,referenced_message.mentions.0.flags,referenced_message.mentions.0.global_name,referenced_message.mentions.0.id,referenced_message.mentions.0.primary_guild,referenced_message.mentions.0.primary_guild.badge,referenced_message.mentions.0.primary_guild.identity_enabled,referenced_message.mentions.0.primary_guild.identity_guild_id,referenced_message.mentions.0.primary_guild.tag,referenced_message.mentions.0.public_flags,referenced_message.mentions.0.username,referenced_message.message_reference.channel_id,referenced_message.message_reference.guild_id,referenced_message.message_reference.message_id,referenced_message.message_reference.type,referenced_message.pinned,referenced_message.timestamp,referenced_message.tts,referenced_message.type,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
1142776274939555880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70f13e449868e3e4433070aa1eb14670,,,,,,,,d271024df6b0b86335d3108ef80ea10a,true,125011928711036928,KSWH,,0,,,,,640,WoYo-Sensei,174260613504172033,,d271024df6b0b86335d3108ef80ea10a,true,125011928711036928,KSWH,640,woyosensei,,1130291534802202735,,It works! Thank you very much!,2023-08-20T11:04:55.702Z,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-20T11:04:55.702000+00:00,false,0,woyosensei,
1142774960335634513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,,,,,,,,0,,,,,0,Tokisan Games,455610038350774273,,,,,,0,tokisangames,,1130291534802202735,,"Enable debug collision. Paintable foliage will be added later
https://github.com/outobugi/Terrain3D/wiki/Integrating-With-Terrain3D",2023-08-20T10:59:42.276Z,,,,,,,,,,,,,,,,,,,,,,,4,,,false,,,70f13e449868e3e4433070aa1eb14670,,,,,,,,d271024df6b0b86335d3108ef80ea10a,true,125011928711036928,KSWH,,0,,,,,640,WoYo-Sensei,174260613504172033,,d271024df6b0b86335d3108ef80ea10a,true,125011928711036928,KSWH,640,woyosensei,,,,,,,,,,,,,,,,,1130291534802202735,691957978680786944,1142769351364182136,0,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70f13e449868e3e4433070aa1eb14670,,,,,,,,d271024df6b0b86335d3108ef80ea10a,true,125011928711036928,KSWH,,0,,,,,640,WoYo-Sensei,174260613504172033,,d271024df6b0b86335d3108ef80ea10a,true,125011928711036928,KSWH,640,woyosensei,1130291534802202735,,"Hello guys, hope you all well!
I just want to say that I just found out about this add-on today and I love it so far. I mean, damn, the possibilities I have now 🙂 Connecting together my gridmap system for buildings with this terrain? It's huge. I have a one question, tho. So far I've been using gridmap for terrain as well so I could use another add-on called `simple grass`. It's a wonderful add-on for adding an animated grass, similar to `Terrain3D` (you draw/paint grass on the surface) but one of it's downsides is that the surface has to be staticbody or gridmap with staticbody in it. If you've heard about this add-on (`simple grass` I mean) do you know any way to use it with `Terrain3D`? Or do you know any other add-on for procedural kind-of-painted foliage working with `Terrain3D`?",2023-08-20T10:38:22.424000+00:00,,,,,,,,,,,,,,,0,1142769351364182136,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2023-08-20T10:37:24.993000+00:00,false,0,,,,,,2023-08-20T10:59:42.276000+00:00,false,19,tokisangames,
1142769351364182136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70f13e449868e3e4433070aa1eb14670,,,,,,,,d271024df6b0b86335d3108ef80ea10a,true,125011928711036928,KSWH,,0,,,,,640,WoYo-Sensei,174260613504172033,,d271024df6b0b86335d3108ef80ea10a,true,125011928711036928,KSWH,640,woyosensei,,1130291534802202735,,"Hello guys, hope you all well!
I just want to say that I just found out about this add-on today and I love it so far. I mean, damn, the possibilities I have now 🙂 Connecting together my gridmap system for buildings with this terrain? It's huge. I have a one question, tho. So far I've been using gridmap for terrain as well so I could use another add-on called `simple grass`. It's a wonderful add-on for adding an animated grass, similar to `Terrain3D` (you draw/paint grass on the surface) but one of it's downsides is that the surface has to be staticbody or gridmap with staticbody in it. If you've heard about this add-on (`simple grass` I mean) do you know any way to use it with `Terrain3D`? Or do you know any other add-on for procedural kind-of-painted foliage working with `Terrain3D`?",2023-08-20T10:37:24.993Z,2023-08-20T10:38:22.424000+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-20T10:37:24.993000+00:00,false,0,woyosensei,
1142522885458624602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e665d97c8c281a641f8574c9f4ccfce0,,a_14a0f06f28d6de3dfd63d463223d814f,1768507200,1440174638930853955,,,,,,,,,0,,,,,0,Karltoon,197471951537700864,,,,,,0,karltoon,,1130291534802202735,,So sorry,2023-08-19T18:18:02.942Z,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-19T18:18:02.942000+00:00,false,0,karltoon,
1142522801056665631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e665d97c8c281a641f8574c9f4ccfce0,,a_14a0f06f28d6de3dfd63d463223d814f,1768507200,1440174638930853955,,,,,,,,,0,,,,,0,Karltoon,197471951537700864,,,,,,0,karltoon,,1130291534802202735,,Oops,2023-08-19T18:17:42.819Z,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-19T18:17:42.819000+00:00,false,0,karltoon,
1142520337347653653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,,,,,,,,0,,,,,0,Tokisan Games,455610038350774273,,,,,,0,tokisangames,,1130291534802202735,,Terrain3D is not a voxel system. You must be confusing Zylann's plugin with ours.,2023-08-19T18:07:55.425Z,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,e665d97c8c281a641f8574c9f4ccfce0,,a_14a0f06f28d6de3dfd63d463223d814f,1768507200,1440174638930853955,,,,,,,,,0,,,,,0,Karltoon,197471951537700864,,,,,,0,karltoon,,,,,,,,,,,,,,,,,1130291534802202735,691957978680786944,1142518480025944078,0,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e665d97c8c281a641f8574c9f4ccfce0,,a_14a0f06f28d6de3dfd63d463223d814f,1768507200,1440174638930853955,,,,,,,,,0,,,,,0,Karltoon,197471951537700864,,,,,,0,karltoon,1130291534802202735,,I feel like im being dumb,,,,,,,,,,,,,,,,0,1142518480025944078,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2023-08-19T18:00:32.605000+00:00,false,0,,,,,,2023-08-19T18:07:55.425000+00:00,false,19,tokisangames,
1142518480025944078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e665d97c8c281a641f8574c9f4ccfce0,,a_14a0f06f28d6de3dfd63d463223d814f,1768507200,1440174638930853955,,,,,,,,,0,,,,,0,Karltoon,197471951537700864,,,,,,0,karltoon,,1130291534802202735,,I feel like im being dumb,2023-08-19T18:00:32.605Z,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-19T18:00:32.605000+00:00,false,0,karltoon,
1142518456021950685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e665d97c8c281a641f8574c9f4ccfce0,,a_14a0f06f28d6de3dfd63d463223d814f,1768507200,1440174638930853955,,,,,,,,,0,,,,,0,Karltoon,197471951537700864,,,,,,0,karltoon,,1130291534802202735,,What does mean place the voxel tools unto the godot source tree?,2023-08-19T18:00:26.882Z,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-19T18:00:26.882000+00:00,false,0,karltoon,
1142518365617930401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e665d97c8c281a641f8574c9f4ccfce0,,a_14a0f06f28d6de3dfd63d463223d814f,1768507200,1440174638930853955,,,,,,,,,0,,,,,0,Karltoon,197471951537700864,,,,,,0,karltoon,,1130291534802202735,,Hey guys trying to get this terrain stuff sorted,2023-08-19T18:00:05.328Z,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-19T18:00:05.328000+00:00,false,0,karltoon,
1142461126622318653,,,,,,image/png,image.png,103,1142461125418557451,https://media.discordapp.net/attachments/1130291534802202735/1142461125418557451/image.png?ex=6965aa16&is=69645896&hm=28ef24e2847ba1d0735a4c66975f7d071acd4af524c5a051c7c7846c3a023837&,39992,https://cdn.discordapp.com/attachments/1130291534802202735/1142461125418557451/image.png?ex=6965aa16&is=69645896&hm=28ef24e2847ba1d0735a4c66975f7d071acd4af524c5a051c7c7846c3a023837&,351,image/png,image.png,216,1142461125749911592,https://media.discordapp.net/attachments/1130291534802202735/1142461125749911592/image.png?ex=6965aa16&is=69645896&hm=91b74d5325068a8a54a42d8cb991ff636a345c590e81a26d628e79dc878e0ca6&,10732,https://cdn.discordapp.com/attachments/1130291534802202735/1142461125749911592/image.png?ex=6965aa16&is=69645896&hm=91b74d5325068a8a54a42d8cb991ff636a345c590e81a26d628e79dc878e0ca6&,499,image/png,image.png,90,1142461126022533131,https://media.discordapp.net/attachments/1130291534802202735/1142461126022533131/image.png?ex=6965aa16&is=69645896&hm=81a4472a821690cd171dc35e2945ec25f31ee7515030f66cae82c33752b0f173&,15916,https://cdn.discordapp.com/attachments/1130291534802202735/1142461126022533131/image.png?ex=6965aa16&is=69645896&hm=81a4472a821690cd171dc35e2945ec25f31ee7515030f66cae82c33752b0f173&,233,image/png,image.png,335,1142461126261612745,https://media.discordapp.net/attachments/1130291534802202735/1142461126261612745/image.png?ex=6965aa16&is=69645896&hm=cda7abcaa43a7cb1c378c6c12abe7380a4c73367cc6b5f26473674feb439339b&,41758,https://cdn.discordapp.com/attachments/1130291534802202735/1142461126261612745/image.png?ex=6965aa16&is=69645896&hm=cda7abcaa43a7cb1c378c6c12abe7380a4c73367cc6b5f26473674feb439339b&,747,image/png,image.png,290,1142461126471331860,https://media.discordapp.net/attachments/1130291534802202735/1142461126471331860/image.png?ex=6965aa16&is=69645896&hm=6c11d3f99593d4ce3abf756b4d3d4fb018838c722368411b688526f03206556b&,7577,https://cdn.discordapp.com/attachments/1130291534802202735/1142461126471331860/image.png?ex=6965aa16&is=69645896&hm=6c11d3f99593d4ce3abf756b4d3d4fb018838c722368411b688526f03206556b&,422,,3874d4baf4b8bd563f142911672ce66a,,a_f507d774257b88d47b3531e8afa46259,1768507200,1440174638930853953,,,,90a3edbdc5465bd6b6574adadb29b32e,true,1226661763110666341,KCK,,0,,,,,0,Spence,346779495191281664,,90a3edbdc5465bd6b6574adadb29b32e,true,1226661763110666341,KCK,0,s.p.n,,1130291534802202735,,"Just a shot in the dark here, but can you confirm the graphics card is actually being used and that it's up to date?",2023-08-19T14:12:38.488Z,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,35838b5120ad5f366f5814912e1662a1,,,,,,,,,,,,,0,,,,,0,MiroHorvath,136967405766180864,,,,,,0,miro_horvath,,,,,,,,,,,,,,,,,1130291534802202735,691957978680786944,1142374318010024046,0,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35838b5120ad5f366f5814912e1662a1,,,,,,,,,,,,,0,,,,,0,MiroHorvath,136967405766180864,,,,,,0,miro_horvath,1130291534802202735,,"Hi guys, I tried running my terrain project on more powerful PC(with 4070Ti) and for some reason I'm getting only 30FPS compared to 60 FPS on ""worse"" PC(3070Ti). I searched for FPS limiter setting in Godot, but no luck... any idea?",,,,,,,,,,,,,,,,0,1142374318010024046,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2023-08-19T08:27:41.702000+00:00,false,0,,,,,,2023-08-19T14:12:38.488000+00:00,false,19,s.p.n,
